id_client,âge,sexe,pays,date_inscription
1421,58,Femme,Allemagne,2024-11-23
1422,40,Homme,Belgique,2023-01-15
1423,57,Homme,Allemagne,2024-09-15
1424,28,Homme,Espagne,2024-01-07
1425,65,Femme,France,2024-02-24
1426,49,Homme,Belgique,2023-10-17
1427,53,Homme,Espagne,2025-03-21
1428,50,Homme,France,2023-08-22
1429,41,Homme,Belgique,2023-07-08
1430,56,Femme,Espagne,2022-12-09
1431,51,Homme,Espagne,2022-07-26
1432,45,Homme,Espagne,2023-04-01
1433,54,Femme,Italie,2024-07-30
1434,24,Femme,Allemagne,2024-08-28
1435,21,Femme,France,2024-02-07
1436,54,Homme,Allemagne,2024-11-04
1437,18,Femme,Allemagne,2022-12-15
1438,18,Homme,Allemagne,2023-07-27
1439,64,Femme,Espagne,2023-07-25
1440,37,Homme,Allemagne,2025-06-13
1441,36,Femme,Italie,2024-05-09
1442,46,Homme,Belgique,2023-05-15
1443,27,Femme,Espagne,2025-01-21
1444,35,Homme,France,2023-09-02
1445,45,Homme,Belgique,2025-05-29
1446,52,Homme,Belgique,2024-07-18
1447,60,Homme,Belgique,2023-04-22
1448,64,Homme,Allemagne,2022-12-23
1449,48,Homme,Allemagne,2023-01-12
1450,44,Homme,Espagne,2022-10-09
1451,28,Homme,Allemagne,2024-05-18
1452,66,Femme,Allemagne,2023-03-11
1453,66,Homme,Allemagne,2024-05-07
1454,55,Homme,Espagne,2022-10-30
1455,22,Femme,Espagne,2025-05-10
1456,25,Homme,Italie,2023-10-25
1457,51,Femme,Italie,2025-04-18
1458,65,Homme,Italie,2023-12-07
1459,69,Femme,Italie,2022-09-24
1460,29,Femme,Belgique,2024-10-17
1461,55,Homme,Belgique,2024-10-05
1462,18,Femme,Italie,2023-09-10
1463,48,Homme,Italie,2023-09-24
1464,21,Homme,France,2023-02-15
1465,66,Homme,Belgique,2025-06-07
1466,62,Homme,France,2025-03-02
1467,67,Femme,France,2023-03-13
1468,22,Homme,Allemagne,2023-12-29
1469,47,Femme,Espagne,2024-08-14
1470,41,Femme,Belgique,2023-05-30
1471,20,Homme,Italie,2022-12-21
1472,28,Homme,Italie,2023-04-24
1473,62,Homme,Espagne,2023-01-17
1474,21,Homme,Belgique,2023-06-18
1475,43,Femme,Italie,2024-07-22
1476,44,Homme,Italie,2022-07-26
1477,63,Femme,Allemagne,2023-12-28
1478,60,Homme,France,2024-10-23
1479,44,Homme,Italie,2024-11-21
1480,59,Homme,Belgique,2024-01-10
1481,68,Homme,Espagne,2024-06-11
1482,67,Femme,Allemagne,2024-10-19
1483,23,Femme,Belgique,2023-01-03
1484,32,Homme,Allemagne,2025-01-21
1485,47,Femme,France,2022-10-27
1486,59,Femme,Italie,2022-09-26
1487,54,Homme,Belgique,2023-10-09
1488,54,Homme,Espagne,2024-02-24
1489,59,Femme,France,2024-06-28
1490,54,Femme,France,2024-09-09
1491,52,Femme,Allemagne,2024-03-15
1492,40,Femme,France,2024-03-13
1493,23,Homme,Belgique,2024-11-25
1494,21,Homme,Allemagne,2022-10-08
1495,35,Femme,France,2022-12-27
1496,26,Homme,Espagne,2023-10-21
1497,66,Femme,Belgique,2025-03-09
1498,46,Femme,Espagne,2022-10-09
1499,30,Homme,Espagne,2024-05-15
1500,64,Femme,Allemagne,2024-06-08
1501,69,Femme,Italie,2025-05-07
1502,34,Homme,Allemagne,2024-08-27
1503,62,Homme,Belgique,2023-12-03
1504,49,Femme,Belgique,2023-01-01
1505,65,Femme,Allemagne,2024-10-19
1506,39,Homme,Italie,2025-03-05
1507,21,Femme,Allemagne,2024-12-15
1508,22,Femme,Belgique,2023-03-25
1509,54,Homme,Italie,2023-01-02
1510,58,Homme,Belgique,2024-04-18
1511,66,Homme,Italie,2024-08-05
1512,30,Homme,Italie,2022-09-10
1513,51,Homme,Allemagne,2022-12-25
1514,62,Homme,Allemagne,2024-08-28
1515,39,Femme,Allemagne,2023-02-08
1516,40,Femme,Italie,2023-10-01
1517,68,Homme,Italie,2023-02-26
1518,20,Homme,Belgique,2023-02-22
1519,59,Femme,Espagne,2023-10-30
1520,51,Femme,Allemagne,2023-06-01
1521,49,Femme,Belgique,2023-12-05
1522,62,Homme,Belgique,2024-08-30
1523,68,Homme,France,2023-08-31
1524,66,Femme,Allemagne,2022-10-16
1525,38,Homme,Belgique,2023-07-10
1526,63,Homme,France,2023-04-16
1527,61,Homme,Allemagne,2025-02-26
1528,38,Femme,Italie,2024-10-18
1529,61,Femme,France,2023-08-16
1530,28,Homme,Italie,2022-12-27
1531,56,Homme,Espagne,2025-02-10
1532,21,Homme,Espagne,2023-09-29
1533,68,Homme,Espagne,2025-01-25
1534,18,Homme,Espagne,2024-09-21
1535,45,Femme,Belgique,2022-11-08
1536,41,Homme,Espagne,2024-08-04
1537,52,Homme,Belgique,2025-03-07
1538,30,Homme,Belgique,2023-03-04
1539,64,Femme,Allemagne,2024-12-21
1540,51,Femme,Belgique,2024-12-04
1541,28,Homme,Belgique,2023-02-10
1542,53,Femme,Espagne,2023-03-08
1543,68,Femme,Belgique,2025-04-04
1544,34,Femme,Italie,2025-02-10
1545,52,Femme,Espagne,2025-01-11
1546,35,Femme,France,2023-11-22
1547,57,Femme,Espagne,2024-11-07
1548,39,Homme,Belgique,2022-08-18
1549,41,Femme,Italie,2022-07-30
1550,36,Femme,Espagne,2022-10-20
1551,54,Homme,Italie,2022-08-25
1552,56,Homme,France,2025-03-08
1553,38,Homme,France,2024-11-27
1554,25,Homme,Allemagne,2023-08-01
1555,45,Femme,Allemagne,2025-03-23
1556,22,Femme,Espagne,2023-05-09
1557,34,Femme,Allemagne,2024-11-20
1558,54,Femme,Italie,2024-03-24
1559,53,Homme,Allemagne,2025-01-31
1560,36,Femme,Italie,2025-03-04
1561,44,Femme,Allemagne,2022-08-02
1562,51,Homme,Allemagne,2024-07-28
1563,28,Femme,Allemagne,2025-02-14
1564,62,Femme,Belgique,2024-10-10
1565,64,Femme,Belgique,2023-09-08
1566,29,Femme,Allemagne,2025-03-09
1567,38,Homme,Italie,2023-09-28
1568,28,Homme,Espagne,2024-07-05
1569,56,Homme,France,2023-07-01
1570,45,Homme,Belgique,2025-05-15
1571,22,Homme,Allemagne,2024-03-07
1572,34,Femme,France,2023-09-21
1573,37,Femme,Belgique,2024-05-20
1574,58,Homme,Espagne,2022-10-07
1575,63,Homme,Italie,2025-05-20
1576,29,Homme,Allemagne,2022-09-17
1577,23,Femme,Espagne,2023-02-16
1578,34,Homme,Belgique,2024-04-28
1579,68,Femme,Allemagne,2024-03-22
1580,36,Femme,France,2024-07-07
1581,43,Femme,Italie,2024-06-06
1582,65,Femme,Belgique,2023-04-28
1583,61,Homme,Italie,2023-11-26
1584,61,Femme,Allemagne,2025-01-13
1585,69,Femme,Espagne,2023-01-25
1586,49,Homme,Italie,2023-10-14
1587,23,Femme,France,2023-10-25
1588,53,Femme,Belgique,2023-12-04
1589,55,Femme,France,2024-02-25
1590,28,Homme,Italie,2023-01-05
1591,50,Femme,Espagne,2024-01-12
1592,41,Femme,Espagne,2024-08-23
1593,40,Homme,France,2024-11-04
1594,32,Homme,Allemagne,2022-11-27
1595,44,Femme,Allemagne,2023-10-24
1596,28,Femme,Espagne,2023-06-26
1597,68,Homme,France,2024-06-09
1598,67,Femme,France,2022-12-23
1599,34,Homme,France,2023-08-05
1600,68,Femme,Italie,2024-05-14
1601,31,Homme,Allemagne,2023-07-06
1602,44,Femme,Allemagne,2023-01-20
1603,35,Homme,Italie,2022-11-13
1604,45,Homme,Belgique,2022-09-02
1605,68,Homme,Italie,2023-09-09
1606,64,Homme,France,2024-02-02
1607,64,Homme,Italie,2025-01-26
1608,21,Femme,France,2024-03-26
1609,24,Femme,Espagne,2023-07-06
1610,62,Homme,France,2023-02-19
1611,52,Femme,Allemagne,2023-11-06
1612,65,Femme,Italie,2024-11-29
1613,26,Femme,France,2023-10-14
1614,25,Femme,Belgique,2023-04-06
1615,69,Femme,Espagne,2023-02-18
1616,62,Femme,Belgique,2024-07-29
1617,34,Homme,Belgique,2024-08-23
1618,34,Femme,Belgique,2024-06-10
1619,66,Femme,Espagne,2024-07-29
1620,50,Femme,Espagne,2023-10-08
1621,49,Homme,Espagne,2024-07-27
1622,25,Femme,Espagne,2022-07-22
1623,36,Femme,Belgique,2022-11-02
1624,55,Femme,Allemagne,2024-02-16
1625,20,Homme,Allemagne,2024-08-09
1626,22,Femme,Espagne,2024-05-26
1627,30,Homme,Italie,2023-06-24
1628,64,Femme,France,2023-05-16
1629,63,Homme,Italie,2024-12-08
1630,48,Homme,Italie,2023-12-16
1631,33,Homme,Italie,2022-08-30
1632,67,Femme,Allemagne,2022-09-02
1633,49,Homme,France,2023-08-27
1634,39,Homme,Italie,2024-07-23
1635,46,Homme,Espagne,2024-12-30
1636,39,Homme,Allemagne,2025-03-28
1637,60,Femme,Espagne,2025-04-25
1638,20,Femme,Espagne,2024-06-16
1639,27,Femme,Italie,2023-09-02
1640,59,Femme,Espagne,2024-09-26
1641,38,Homme,France,2022-06-28
1642,33,Femme,Espagne,2022-11-29
1643,29,Homme,Italie,2024-04-15
1644,19,Femme,Espagne,2023-01-10
1645,58,Femme,Allemagne,2023-07-31
1646,41,Femme,Allemagne,2024-01-05
1647,52,Homme,Allemagne,2024-03-03
1648,47,Femme,Belgique,2024-01-05
1649,47,Femme,Allemagne,2022-08-25
1650,64,Femme,Allemagne,2024-02-28
1651,52,Homme,Belgique,2022-09-03
1652,36,Femme,Allemagne,2024-11-17
1653,67,Femme,Italie,2024-11-04
1654,25,Homme,Allemagne,2023-04-14
1655,43,Homme,Allemagne,2023-12-31
1656,66,Femme,Belgique,2024-10-22
1657,57,Femme,Italie,2023-09-07
1658,24,Femme,Espagne,2022-10-08
1659,47,Homme,France,2024-02-06
1660,24,Homme,Italie,2024-08-07
1661,20,Homme,Espagne,2024-05-15
1662,18,Femme,Italie,2024-10-17
1663,53,Homme,Espagne,2023-08-24
1664,42,Femme,Espagne,2025-02-08
1665,54,Homme,Italie,2025-05-07
1666,18,Homme,Belgique,2025-01-20
1667,32,Homme,Italie,2022-12-17
1668,54,Femme,Italie,2023-01-01
1669,30,Femme,Espagne,2022-11-13
1670,57,Femme,France,2024-02-17
1671,25,Femme,Espagne,2024-01-16
1672,22,Homme,Allemagne,2023-11-24
1673,26,Femme,Italie,2024-10-29
1674,18,Homme,Italie,2024-01-04
1675,53,Femme,Belgique,2023-01-26
1676,52,Femme,Espagne,2023-04-21
1677,19,Homme,Belgique,2025-01-06
1678,57,Homme,Italie,2024-08-14
1679,40,Femme,Espagne,2024-02-29
1680,26,Femme,Espagne,2024-07-31
1681,51,Homme,Allemagne,2022-08-17
1682,63,Homme,Allemagne,2022-08-25
1683,31,Homme,France,2022-08-15
1684,21,Homme,Allemagne,2023-01-14
1685,47,Homme,Espagne,2023-11-15
1686,48,Femme,Allemagne,2024-06-20
1687,55,Femme,France,2024-08-30
1688,28,Femme,Italie,2024-05-25
1689,52,Femme,Allemagne,2023-02-02
1690,25,Homme,Espagne,2025-01-12
1691,20,Homme,Italie,2024-08-24
1692,31,Homme,Espagne,2023-01-19
1693,30,Femme,Italie,2023-11-07
1694,62,Homme,Espagne,2025-01-23
1695,49,Homme,Allemagne,2023-10-23
1696,51,Femme,Allemagne,2023-02-23
1697,62,Femme,France,2024-02-16
1698,36,Femme,Italie,2025-01-28
1699,55,Homme,France,2023-09-23
1700,33,Homme,Belgique,2024-12-24
1701,19,Femme,Allemagne,2023-11-20
1702,57,Femme,Italie,2024-08-12
1703,34,Homme,France,2024-08-15
1704,51,Femme,France,2024-09-19
1705,59,Homme,Belgique,2024-07-15
1706,33,Femme,France,2024-11-06
1707,55,Femme,Espagne,2023-09-24
1708,19,Femme,Allemagne,2024-06-22
1709,19,Homme,France,2022-07-11
1710,43,Homme,France,2024-01-09
1711,30,Femme,Belgique,2023-11-12
1712,64,Homme,Espagne,2025-04-27
1713,48,Femme,France,2022-12-03
1714,51,Femme,Allemagne,2024-03-24
1715,56,Homme,Allemagne,2024-12-08
1716,20,Homme,France,2023-10-06
1717,25,Homme,Espagne,2025-05-19
1718,40,Homme,Allemagne,2025-02-17
1719,31,Femme,Allemagne,2022-07-27
1720,44,Homme,Espagne,2024-12-29
1721,46,Homme,Espagne,2024-06-22
1722,56,Femme,France,2023-08-02
1723,56,Femme,Italie,2025-03-30
1724,18,Femme,Belgique,2024-11-30
1725,34,Femme,Italie,2024-11-29
1726,58,Homme,Italie,2023-06-04
1727,47,Homme,Allemagne,2022-09-03
1728,30,Femme,Espagne,2024-12-08
1729,38,Femme,Allemagne,2024-07-01
1730,36,Homme,Belgique,2023-03-07
1731,36,Homme,France,2024-09-07
1732,42,Homme,Belgique,2025-02-17
1733,39,Homme,Allemagne,2025-02-02
1734,48,Homme,Allemagne,2024-01-27
1735,34,Femme,Allemagne,2023-01-31
1736,40,Femme,Allemagne,2025-05-08
1737,49,Femme,Italie,2023-06-27
1738,27,Femme,France,2022-08-04
1739,27,Homme,Italie,2024-11-21
1740,53,Femme,Allemagne,2025-06-08
1741,25,Homme,Espagne,2022-12-03
1742,69,Homme,Italie,2023-04-08
1743,37,Homme,Allemagne,2022-07-15
1744,49,Homme,Allemagne,2024-05-01
1745,67,Homme,France,2023-10-16
1746,31,Homme,Belgique,2024-03-27
1747,67,Homme,Italie,2023-02-06
1748,45,Femme,Italie,2024-03-18
1749,63,Homme,Italie,2025-05-23
1750,69,Femme,Allemagne,2023-04-28
1751,41,Femme,France,2024-03-14
1752,32,Homme,Allemagne,2024-08-03
1753,39,Homme,Allemagne,2025-01-20
1754,47,Femme,Espagne,2024-06-17
1755,21,Femme,France,2022-09-20
1756,30,Femme,Italie,2023-01-16
1757,40,Femme,Belgique,2024-08-29
1758,25,Homme,Italie,2023-05-04
1759,35,Homme,Allemagne,2024-11-03
1760,29,Homme,France,2023-11-02
1761,48,Femme,France,2025-04-09
1762,31,Homme,France,2024-06-28
1763,51,Femme,Espagne,2024-09-09
1764,35,Homme,Italie,2024-01-22
1765,51,Femme,Espagne,2023-10-16
1766,28,Homme,Belgique,2023-03-12
1767,58,Homme,Allemagne,2024-05-30
1768,29,Femme,Espagne,2024-09-21
1769,66,Femme,Espagne,2023-11-29
1770,32,Femme,Allemagne,2024-10-11
1771,48,Femme,France,2023-12-18
1772,66,Femme,Allemagne,2025-04-30
1773,46,Homme,Italie,2025-05-08
1774,43,Femme,Allemagne,2025-03-11
1775,35,Homme,France,2025-05-28
1776,49,Homme,Allemagne,2023-07-31
1777,39,Homme,Espagne,2025-01-18
1778,55,Homme,Belgique,2024-07-07
1779,34,Homme,Espagne,2023-04-10
1780,40,Femme,Belgique,2023-07-03
1781,41,Femme,Allemagne,2023-08-23
1782,67,Homme,Italie,2024-10-29
1783,25,Homme,Allemagne,2023-09-22
1784,58,Femme,France,2023-05-31
1785,23,Femme,Allemagne,2023-09-21
1786,22,Homme,Belgique,2023-09-07
1787,61,Femme,Espagne,2025-06-15
1788,46,Femme,Italie,2023-05-03
1789,45,Femme,Allemagne,2025-05-23
1790,28,Homme,Allemagne,2025-06-15
1791,18,Femme,Espagne,2024-07-14
1792,60,Homme,Italie,2023-10-21
1793,36,Homme,Allemagne,2024-06-30
1794,26,Homme,Allemagne,2023-12-09
1795,44,Homme,Belgique,2024-11-02
1796,51,Homme,Belgique,2023-08-14
1797,61,Femme,France,2023-09-06
1798,21,Homme,Espagne,2022-12-22
1799,53,Homme,Italie,2024-11-22
1800,35,Homme,Allemagne,2025-05-02
1801,32,Femme,Allemagne,2024-10-06
1802,68,Femme,France,2024-01-26
1803,30,Femme,Allemagne,2024-02-18
1804,36,Femme,Espagne,2023-12-04
1805,66,Femme,France,2023-01-29
1806,23,Femme,Espagne,2023-09-10
1807,65,Femme,France,2022-08-20
1808,29,Homme,Allemagne,2023-09-05
1809,68,Homme,France,2022-10-16
1810,54,Femme,Belgique,2023-12-06
1811,34,Homme,Italie,2024-05-03
1812,40,Homme,Allemagne,2025-03-31
1813,43,Femme,Italie,2023-07-19
1814,46,Homme,Allemagne,2024-06-29
1815,50,Homme,Italie,2023-05-14
1816,44,Femme,Belgique,2023-04-25
1817,42,Homme,Italie,2024-09-29
1818,27,Femme,France,2023-08-11
1819,64,Femme,Italie,2024-11-05
1820,40,Homme,Allemagne,2025-06-01
1821,38,Homme,Espagne,2023-08-11
1822,38,Homme,Italie,2023-01-15
1823,60,Femme,Italie,2022-12-02
1824,30,Femme,Italie,2025-01-27
1825,54,Femme,Allemagne,2024-12-13
1826,50,Homme,Italie,2023-06-22
1827,41,Homme,Allemagne,2023-06-27
1828,61,Femme,Allemagne,2022-09-02
1829,28,Homme,Espagne,2025-04-21
1830,34,Homme,France,2024-09-17
1831,21,Femme,Allemagne,2023-06-01
1832,64,Femme,Belgique,2025-03-03
1833,42,Homme,Italie,2023-06-12
1834,47,Femme,Belgique,2022-09-05
1835,26,Homme,Italie,2022-11-18
1836,38,Femme,Espagne,2024-03-19
1837,37,Femme,Allemagne,2023-11-11
1838,36,Femme,France,2024-06-18
1839,36,Homme,Allemagne,2022-11-19
1840,29,Homme,Italie,2025-05-09
1841,54,Femme,France,2023-01-15
1842,59,Femme,Allemagne,2022-06-24
1843,34,Femme,France,2024-10-17
1844,54,Homme,Italie,2023-02-16
1845,65,Femme,Espagne,2024-03-09
1846,56,Femme,Espagne,2025-03-26
1847,45,Femme,Allemagne,2024-06-23
1848,58,Femme,Belgique,2024-06-26
1849,52,Homme,Italie,2025-03-22
1850,64,Homme,Allemagne,2023-04-21
1851,65,Femme,Allemagne,2023-09-05
1852,35,Homme,Espagne,2023-10-27
1853,31,Homme,France,2023-09-02
1854,52,Homme,Italie,2025-03-15
1855,61,Femme,France,2022-09-15
1856,58,Homme,Italie,2022-11-01
1857,24,Homme,Belgique,2025-03-25
1858,58,Homme,Espagne,2024-11-23
1859,30,Femme,Belgique,2023-06-11
1860,35,Femme,Allemagne,2024-09-24
1861,54,Homme,Espagne,2022-08-12
1862,30,Homme,Allemagne,2023-03-14
1863,53,Femme,Belgique,2024-03-26
1864,48,Femme,Italie,2023-03-16
1865,19,Homme,Allemagne,2022-08-11
1866,33,Homme,France,2024-02-22
1867,26,Femme,Italie,2024-07-24
1868,26,Femme,Italie,2023-04-01
1869,55,Homme,Belgique,2023-09-08
1870,28,Femme,Belgique,2022-08-13
1871,39,Homme,Espagne,2022-06-30
1872,50,Homme,Espagne,2023-09-22
1873,53,Homme,France,2024-11-14
1874,62,Femme,Italie,2025-01-07
1875,40,Homme,France,2022-11-29
1876,62,Homme,France,2023-11-18
1877,62,Femme,Belgique,2023-09-01
1878,51,Femme,France,2024-05-21
1879,26,Homme,France,2025-03-08
1880,41,Homme,Allemagne,2024-10-06
1881,25,Femme,Espagne,2024-09-07
1882,24,Femme,Espagne,2024-07-22
1883,53,Femme,Italie,2023-01-10
1884,35,Homme,Espagne,2024-08-07
1885,20,Homme,Italie,2024-06-12
1886,45,Homme,Allemagne,2023-08-13
1887,23,Femme,Espagne,2023-04-11
1888,61,Homme,Allemagne,2022-12-07
1889,61,Femme,Espagne,2023-11-11
1890,38,Homme,Espagne,2023-02-23
1891,45,Femme,Allemagne,2024-05-28
1892,57,Homme,France,2025-03-19
1893,18,Homme,France,2023-07-20
1894,53,Femme,France,2023-04-01
1895,38,Femme,France,2022-07-07
1896,60,Homme,Espagne,2023-11-21
1897,52,Femme,Belgique,2023-09-17
1898,30,Femme,Allemagne,2024-11-14
1899,66,Homme,Belgique,2025-04-28
1900,27,Femme,Belgique,2023-04-12
1901,61,Homme,Italie,2023-03-15
1902,64,Homme,France,2025-01-20
1903,27,Femme,Espagne,2025-03-04
1904,63,Femme,France,2024-03-06
1905,30,Homme,France,2024-04-10
1906,54,Homme,Belgique,2024-08-24
1907,55,Homme,Italie,2023-11-07
1908,41,Homme,France,2022-10-28
1909,19,Homme,Allemagne,2024-02-28
1910,39,Homme,Allemagne,2025-04-20
1911,34,Femme,France,2022-11-11
1912,53,Femme,Belgique,2023-03-30
1913,31,Femme,Belgique,2023-01-20
1914,27,Homme,Espagne,2024-06-26
1915,52,Femme,Italie,2023-10-31
1916,42,Homme,Belgique,2023-07-06
1917,20,Homme,Espagne,2022-06-26
1918,64,Femme,Allemagne,2023-07-26
1919,55,Homme,Allemagne,2024-02-01
1920,34,Homme,Allemagne,2023-06-16
1921,29,Homme,France,2024-05-09
1922,69,Homme,Italie,2023-08-04
1923,41,Homme,Espagne,2023-11-10
1924,46,Homme,Italie,2023-09-28
1925,60,Femme,France,2024-12-06
1926,42,Homme,Espagne,2024-11-21
1927,53,Homme,Espagne,2022-07-03
1928,43,Homme,Belgique,2023-07-27
1929,55,Homme,Italie,2025-03-27
1930,18,Femme,Italie,2023-12-26
1931,37,Femme,Belgique,2025-05-27
1932,45,Homme,Allemagne,2023-06-18
1933,33,Homme,France,2022-09-20
1934,64,Homme,Italie,2025-04-18
1935,34,Femme,Belgique,2022-12-16
1936,57,Femme,Espagne,2024-06-07
1937,45,Femme,Belgique,2023-10-05
1938,29,Femme,Allemagne,2023-02-19
1939,44,Homme,France,2024-03-06
1940,59,Femme,Allemagne,2025-05-16
1941,64,Femme,Espagne,2024-08-04
1942,47,Homme,Espagne,2025-06-12
1943,58,Homme,Espagne,2023-10-12
1944,51,Femme,Espagne,2025-05-23
1945,54,Femme,Belgique,2022-12-15
1946,23,Femme,Espagne,2025-03-04
1947,24,Femme,Espagne,2023-09-17
1948,49,Homme,Belgique,2024-01-07
1949,49,Homme,Espagne,2025-01-25
1950,42,Femme,Allemagne,2023-05-25
1951,50,Femme,Allemagne,2023-05-22
1952,24,Femme,Italie,2023-01-09
1953,69,Femme,Allemagne,2024-06-27
1954,29,Femme,France,2023-02-08
1955,33,Homme,France,2024-05-22
1956,33,Homme,France,2025-01-11
1957,60,Homme,Belgique,2024-01-17
1958,53,Femme,Allemagne,2024-03-22
1959,30,Femme,France,2025-06-10
1960,24,Homme,Italie,2024-10-16
1961,53,Homme,Belgique,2024-06-16
1962,64,Femme,Italie,2024-09-28
1963,68,Homme,Allemagne,2025-04-12
1964,26,Femme,Espagne,2023-05-21
1965,49,Femme,Italie,2023-07-05
1966,28,Homme,Espagne,2025-05-07
1967,25,Homme,Belgique,2024-12-27
1968,50,Homme,Italie,2022-10-21
1969,40,Femme,Italie,2024-09-09
1970,42,Femme,Belgique,2024-05-09
1971,25,Homme,Belgique,2024-09-13
1972,62,Femme,France,2025-06-13
1973,39,Femme,Allemagne,2023-12-30
1974,21,Femme,Italie,2022-10-15
1975,57,Homme,Italie,2024-11-08
1976,20,Femme,Belgique,2022-12-07
1977,46,Homme,Belgique,2022-09-19
1978,58,Homme,Allemagne,2024-10-13
1979,46,Femme,Belgique,2024-08-09
1980,51,Homme,Espagne,2023-04-26
1981,51,Femme,Espagne,2024-11-21
1982,45,Homme,Espagne,2024-09-26
1983,30,Homme,Espagne,2023-02-03
1984,32,Femme,Allemagne,2023-02-26
1985,40,Homme,Italie,2023-11-07
1986,61,Homme,Espagne,2024-09-01
1987,43,Homme,Belgique,2024-05-02
1988,21,Femme,Espagne,2022-12-13
1989,43,Femme,Allemagne,2025-05-07
1990,57,Homme,Belgique,2023-05-01
1991,26,Homme,Espagne,2024-12-07
1992,22,Homme,Italie,2024-07-14
1993,49,Femme,Belgique,2022-11-04
1994,37,Femme,Belgique,2024-08-16
1995,67,Homme,Italie,2024-05-08
1996,28,Femme,Belgique,2022-09-10
1997,32,Femme,Espagne,2024-05-20
1998,49,Femme,Belgique,2023-01-06
1999,45,Femme,Espagne,2024-08-21
2000,39,Homme,Italie,2024-03-22
2001,58,Femme,France,2024-05-25
2002,34,Femme,Italie,2024-11-08
2003,43,Homme,Espagne,2022-09-13
2004,61,Homme,Allemagne,2024-10-31
2005,24,Femme,Italie,2024-06-03
2006,59,Femme,Allemagne,2025-04-26
2007,43,Homme,Allemagne,2023-10-07
2008,42,Homme,Espagne,2022-07-19
2009,27,Homme,Espagne,2024-02-21
2010,62,Femme,France,2023-07-16
2011,36,Femme,Belgique,2022-06-20
2012,28,Homme,Italie,2023-05-20
2013,30,Femme,Espagne,2024-11-30
2014,25,Homme,Italie,2022-10-07
2015,57,Femme,Allemagne,2022-08-25
2016,21,Homme,Belgique,2024-04-04
2017,64,Homme,France,2023-12-03
2018,48,Femme,Italie,2025-06-08
2019,45,Femme,Belgique,2022-09-23
2020,28,Femme,France,2024-10-03
2021,60,Femme,Italie,2022-09-17
2022,18,Femme,Belgique,2022-10-01
2023,66,Femme,Espagne,2024-06-18
2024,64,Homme,Italie,2022-08-04
2025,69,Femme,Belgique,2023-09-04
2026,55,Homme,France,2024-03-12
2027,41,Homme,Belgique,2023-03-22
2028,64,Femme,Espagne,2023-01-12
2029,48,Homme,Italie,2025-03-08
2030,58,Homme,Italie,2025-03-15
2031,63,Femme,Italie,2024-03-30
2032,67,Femme,Espagne,2024-01-18
2033,43,Femme,France,2024-01-31
2034,66,Homme,Italie,2024-05-12
2035,67,Femme,France,2024-01-23
2036,22,Femme,Belgique,2024-01-20
2037,37,Femme,France,2022-10-18
2038,69,Femme,France,2025-05-11
2039,58,Homme,Italie,2025-04-09
2040,28,Femme,Allemagne,2024-09-30
2041,50,Homme,Allemagne,2023-01-08
2042,67,Femme,Espagne,2025-03-27
2043,55,Homme,Espagne,2023-12-08
2044,44,Homme,Allemagne,2022-12-17
2045,51,Homme,Belgique,2023-03-20
2046,32,Femme,Italie,2024-09-27
2047,49,Homme,Italie,2024-02-16
2048,38,Femme,Belgique,2024-09-14
2049,63,Femme,Belgique,2022-12-30
2050,22,Femme,Allemagne,2023-05-27
2051,23,Femme,Espagne,2022-06-21
2052,55,Femme,Belgique,2022-07-21
2053,39,Homme,Espagne,2023-09-22
2054,35,Femme,France,2024-06-04
2055,31,Homme,Italie,2025-04-27
2056,27,Homme,Allemagne,2024-10-08
2057,63,Homme,Italie,2024-04-04
2058,30,Homme,Allemagne,2024-09-19
2059,48,Homme,France,2024-01-26
2060,47,Homme,Italie,2023-06-07
2061,20,Homme,France,2023-07-05
2062,47,Femme,Allemagne,2024-05-31
2063,23,Homme,Belgique,2023-12-05
2064,46,Femme,Italie,2023-02-11
2065,25,Homme,France,2023-08-18
2066,61,Homme,Italie,2023-04-04
2067,62,Homme,Italie,2022-12-08
2068,60,Homme,Italie,2022-08-05
2069,61,Femme,Espagne,2025-04-06
2070,50,Femme,France,2024-03-28
2071,34,Femme,France,2025-01-26
2072,65,Homme,Italie,2022-07-10
2073,28,Homme,Belgique,2023-06-24
2074,30,Homme,Italie,2023-05-02
2075,67,Femme,Espagne,2022-09-28
2076,28,Homme,Allemagne,2022-11-19
2077,48,Femme,Espagne,2024-12-24
2078,45,Femme,Belgique,2022-08-07
2079,61,Homme,Italie,2024-05-09
2080,23,Homme,France,2024-12-30
2081,58,Femme,Italie,2025-04-24
2082,33,Femme,Belgique,2025-06-12
2083,21,Femme,France,2022-08-30
2084,52,Homme,Espagne,2023-07-01
2085,65,Homme,Allemagne,2022-08-23
2086,43,Homme,Allemagne,2024-03-01
2087,29,Homme,Italie,2024-04-27
2088,28,Homme,Espagne,2023-06-15
2089,54,Homme,Belgique,2024-10-01
2090,42,Femme,Allemagne,2023-05-19
2091,35,Femme,Espagne,2022-09-11
2092,36,Femme,Italie,2023-01-19
2093,40,Homme,France,2024-08-06
2094,55,Femme,Italie,2023-09-08
2095,35,Homme,Italie,2023-06-14
2096,43,Homme,Espagne,2024-11-26
2097,23,Femme,Allemagne,2023-10-24
2098,21,Homme,Espagne,2024-11-29
2099,61,Femme,France,2024-12-30
2100,68,Femme,Espagne,2025-04-25
2101,46,Homme,Belgique,2023-10-27
